GeoFips,GeoName,LineCode,Description,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
29000,Missouri,20,"        Electrical equipment, appliance, and component manufacturing",1859.1,1721,1696.8,1842.6,1505.4,1781.1,1624,1587.9,1652,1499.6,1387.7,1568.5
29000,Missouri,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1765.9,2481.1,2406.5,2512.1,3055.7,3700.3,3741.5,3466,3467.5,4056,3650.6,4266.3
29000,Missouri,22,        Other transportation equipment manufacturing,2991.3,1977.1,2266.8,2579.4,2482.3,3445,1841.5,1442.1,1102.2,1091,847.3,1244.4
29000,Missouri,23,        Furniture and related product manufacturing,473.3,323.8,297.6,351.2,382.1,421,421.1,437.3,552.2,456.8,419.4,457.9
29000,Missouri,24,        Miscellaneous manufacturing,893.4,750.6,773.2,784.6,1132.4,976.8,1028.9,909.1,950.6,878.2,772.5,886.5
29000,Missouri,26,        Food and beverage and tobacco product manufacturing,6309.5,6652.1,6968.2,7026.3,6831,6763.2,6049.2,6254.2,6087.8,7020.3,6871.6,7262.2
29000,Missouri,27,        Textile mills and textile product mills,182.6,123.5,125.5,96.4,129.3,122,125.6,126.3,137.4,133.5,139.3,148.6
29000,Missouri,28,"        Apparel, leather, and allied product manufacturing",151.1,163.3,263.8,185.7,169.1,146.6,133.8,145.5,124.6,135.2,90.3,112.3
29000,Missouri,29,        Paper manufacturing,1523.3,1536.3,1121,978.7,1065.7,1218.3,1094.7,970.4,1068.2,1123.9,953.9,965.8
29000,Missouri,30,        Printing and related support activities,1110.6,1141.9,1216.4,1294.6,1247.1,1148.2,1169.7,1210.3,1172.7,1175.9,998,1034.3
29000,Missouri,31,        Petroleum and coal products manufacturing,745.5,391.5,357.6,483,582.5,675.9,930,927.3,798.8,808.3,808.8,938.6
29000,Missouri,32,        Chemical manufacturing,6612.1,5431,7138.3,6929.4,6699,5345,5023.6,5574.9,5354.4,5303.5,5576.6,5551.1
29000,Missouri,33,        Plastics and rubber products manufacturing,1548.6,1440.7,1283.4,1262.8,1245.3,1389,1458.3,1583.6,1661.4,1713.7,1788.4,1802
30000,Montana,2,  Private industries,34405.9,35457,35911.5,36760.4,37582.8,39149.5,37976.6,39457.4,40216.2,40436,40267,42511
30000,Montana,12,    Manufacturing,2527.7,2766.8,2617.8,2773.5,3220.7,3687.3,3024.9,4170.1,4125,3346,2785.7,3173.9
30000,Montana,14,        Wood product manufacturing,169.3,217.1,203.5,269.2,223.5,269.1,291.2,294.1,248.9,161.7,149.5,151.7
30000,Montana,15,        Nonmetallic mineral product manufacturing,80.5,82.7,150.5,165,151.8,156.3,156.5,132.2,126.5,126.9,130.2,137.2
30000,Montana,16,        Primary metal manufacturing,12.7,19.8,29.3,28.5,28.1,22.1,25,23,23.6,36.7,38.7,32.6
30000,Montana,17,        Fabricated metal product manufacturing,103.8,114.7,132.1,156.7,163.1,146.8,170.8,162.8,142.8,170.7,165.9,187.2
30000,Montana,18,        Machinery manufacturing,129.1,127.3,98.1,73.4,101.9,110.4,70.5,84.5,109.7,101.4,95.9,102.7
30000,Montana,19,        Computer and electronic product manufacturing,35,44.8,40.4,46.8,50.9,55.6,60.3,71.1,75.7,87.8,119,129.6
30000,Montana,20,"        Electrical equipment, appliance, and component manufacturing",14.7,14.7,13.1,11.2,13.7,16.5,16.4,16.5,16.3,14.2,14.2,14.5
30000,Montana,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",15.7,20.8,15.7,18.5,20.2,20.5,21,24.6,27.7,32.9,35.5,56.2
30000,Montana,22,        Other transportation equipment manufacturing,4.1,5.5,10,8.5,9.2,14.6,11.7,12.8,7.9,5.5,5.2,5.7
30000,Montana,23,        Furniture and related product manufacturing,24.9,24.4,23.2,26.6,28.7,32.2,31,31.5,32.7,31.4,30.3,33.2
30000,Montana,24,        Miscellaneous manufacturing,105.6,94,100.2,104.2,128.9,115.7,124.3,146.7,143.5,165.9,162,196.9
30000,Montana,26,        Food and beverage and tobacco product manufacturing,249.6,219.8,210.2,292.1,312.2,337.7,271.5,241.9,288.8,318.4,243.8,267.1
30000,Montana,27,        Textile mills and textile product mills,8.2,6.8,7.6,6.7,6.5,7.6,8.7,7.3,6.8,7,7.6,8.4
30000,Montana,28,"        Apparel, leather, and allied product manufacturing",2.8,3.5,3.9,4,4.1,4.4,4.4,5.2,6.1,6.1,4.2,5.8
30000,Montana,29,        Paper manufacturing,46.3,6,4.5,3.5,3.5,2.1,1.8,2.5,2.6,2.7,3.8,3.4
30000,Montana,30,        Printing and related support activities,44.2,49.5,54.6,59.6,62.4,65.2,71.9,61.7,56.8,58.3,50.1,54.4
30000,Montana,31,        Petroleum and coal products manufacturing,1284.7,1534.3,1403,1360.7,1860.7,2292.5,1461.9,3203,3081.8,1970.1,1266.9,1547.1
30000,Montana,32,        Chemical manufacturing,149,161.1,94.9,99.9,83.9,96.3,93,79.6,120.3,183.7,174,196.8
30000,Montana,33,        Plastics and rubber products manufacturing,22.6,23.2,23.2,24.1,22.1,25.5,26.3,26,35.9,35.7,35.3,39.8
31000,Nebraska,2,  Private industries,84213.8,89441.6,89627,92031.2,94931.4,98480.5,99240.3,100620.8,103304.6,104964.8,104375.8,108598.9
31000,Nebraska,12,    Manufacturing,11493.5,12710.3,12777.3,12945.7,12363.5,11461.4,11037.3,10957.6,12271.7,13038.8,13218.7,14460.5
31000,Nebraska,14,        Wood product manufacturing,77.6,89.4,107.9,100.7,97.9,111.4,119,125.2,105.8,131.1,128,132.7
31000,Nebraska,15,        Nonmetallic mineral product manufacturing,191.6,183.6,204.2,224.2,250.3,244.7,242.2,315.3,294.5,325.1,343.3,339
31000,Nebraska,16,        Primary metal manufacturing,145,177.6,218.7,192.2,224.9,235.6,255.1,237,248.6,252.8,266.5,253.7
31000,Nebraska,17,        Fabricated metal product manufacturing,608.8,704.5,729.4,815.2,729.1,715,686.6,757.9,759.7,817.8,733.2,853.2
31000,Nebraska,18,        Machinery manufacturing,1094.7,1872.5,1920.9,2347,1717.3,1257.2,932.5,921.8,800.9,916.7,929,1065.8
31000,Nebraska,19,        Computer and electronic product manufacturing,456.5,370.9,400.9,433.9,413.7,496.2,515.5,551,620.5,643.9,559.2,611.8
31000,Nebraska,20,"        Electrical equipment, appliance, and component manufacturing",157.8,153.4,167.6,174.9,185.7,255.7,247.9,217.3,238.9,231.2,185.7,213.4
31000,Nebraska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",402.9,589.1,573.2,520.9,520,500.9,453.6,450,639.6,632.7,558.2,745
31000,Nebraska,22,        Other transportation equipment manufacturing,115.3,120.4,119.5,98.3,84.8,97.5,99,104.9,118.3,129.4,125.3,131.8
31000,Nebraska,23,        Furniture and related product manufacturing,147.5,147.7,93.2,83.9,89.3,90.2,115.7,87.7,90.3,89.2,71.2,79.1
31000,Nebraska,24,        Miscellaneous manufacturing,1159.9,1320.9,1289.8,1197,1162.2,1083.9,1196.5,1316.5,1300.7,1212.2,1240,1375.9
31000,Nebraska,26,        Food and beverage and tobacco product manufacturing,3806.4,3378.7,3307.1,3174.7,3270.6,3476.5,3481.4,3492.1,4405.6,4769.1,5157,5586.2
31000,Nebraska,27,        Textile mills and textile product mills,37.8,29.1,34.6,33.4,37,41,48.4,66.3,55.7,36.2,37.5,31.6
31000,Nebraska,28,"        Apparel, leather, and allied product manufacturing",17.9,47.6,47.1,49.4,45.4,43.5,45.8,53.7,57.5,51.7,50.8,60.6
31000,Nebraska,29,        Paper manufacturing,165.9,155.6,128,120.8,136.5,136.9,120.8,110.3,132.6,133,124.8,146.3
31000,Nebraska,30,        Printing and related support activities,262.2,250.7,255.8,256.8,237.3,223.5,214.2,238.5,147.3,167.1,133,141.2
31000,Nebraska,31,        Petroleum and coal products manufacturing,6.2,11.5,7.6,11.3,14.3,15.4,11.4,11.7,15.3,15.6,14.3,13.9
31000,Nebraska,32,        Chemical manufacturing,2239.3,2635.9,2686.1,2603.3,2611.2,1938.4,1834.8,1566.6,1914.9,2181.4,2225.4,2351.2
31000,Nebraska,33,        Plastics and rubber products manufacturing,401.6,475.8,485.6,501.7,546,531.8,475.9,394.6,376.5,320.2,330,342.1
32000,Nevada,2,  Private industries,114545.8,115731.3,114669.1,115199.2,116321.4,121490.9,124737.1,130013.3,134993.9,141023.2,130562.9,143836.2
32000,Nevada,12,    Manufacturing,5319.3,5452.8,6043.3,6140.5,6058.7,5661.7,5845,6481.3,7323.1,7575.5,7423.9,8440.3
32000,Nevada,14,        Wood product manufacturing,45.4,54.6,60.4,55.3,85.7,89.6,67.5,80.3,81.3,87.1,92.6,111
32000,Nevada,15,        Nonmetallic mineral product manufacturing,280.3,273.5,305.3,304.5,340.5,338,370.9,439,498.3,470.7,470.9,511.7
32000,Nevada,16,        Primary metal manufacturing,150.3,139.3,187.1,147.6,136.1,182.2,184.8,156.7,142.8,161,228,149.8
32000,Nevada,17,        Fabricated metal product manufacturing,357.6,423,432.6,419.5,479.9,462.7,491.6,530.4,636.8,681.8,666.3,739.7
32000,Nevada,18,        Machinery manufacturing,133.7,144.1,140.7,150.4,145.2,136.9,160.7,182.7,171.1,270.9,230.6,265.2
32000,Nevada,19,        Computer and electronic product manufacturing,454.8,423.1,413.3,550.4,599.5,512.9,457,340.9,476.6,462.7,574.3,580.5
32000,Nevada,20,"        Electrical equipment, appliance, and component manufacturing",62.6,77.6,61.8,182.4,168.4,202.9,177.2,431,923.9,966.1,1074.1,1484
32000,Nevada,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",31.9,43.1,44.1,45.7,46.3,42,43.5,47.4,66.2,56.4,61.8,87.9
32000,Nevada,22,        Other transportation equipment manufacturing,138.9,120.8,92.2,96.5,95.8,100,126.2,124.2,91.9,120.1,96.4,112.7
32000,Nevada,23,        Furniture and related product manufacturing,66.5,68,53.2,64.7,77.2,82.5,91.3,106,133.5,169.7,125.8,136
32000,Nevada,24,        Miscellaneous manufacturing,2128.5,2285.7,2912.8,2646.2,2241.5,1922.5,1914.2,2095.7,2101.6,2013.4,1829.9,2025.6
32000,Nevada,26,        Food and beverage and tobacco product manufacturing,583.9,498.4,432.9,524.2,600.1,561.6,539.3,630.3,725.6,704.8,659.3,762.7
32000,Nevada,27,        Textile mills and textile product mills,33.8,28.6,33.3,38.5,48.2,50.9,58.1,53.6,43.4,51.7,45.3,46.7
32000,Nevada,28,"        Apparel, leather, and allied product manufacturing",3,2.8,2.1,2.9,2.4,5.1,4.7,5,6.8,2.6,2.5,2.6
32000,Nevada,29,        Paper manufacturing,70.7,73,70.2,72.1,85.8,73.2,87.5,83,100.1,129.1,145.1,152.2
32000,Nevada,30,        Printing and related support activities,190.6,207.5,219.2,234.5,224.8,213.1,274.9,279.2,287.9,316.5,270.2,278.7
32000,Nevada,31,        Petroleum and coal products manufacturing,106.1,83.2,92.6,89.5,155.7,159.6,178.6,182.8,154.6,158.9,189.2,256.7
32000,Nevada,32,        Chemical manufacturing,248.1,282.7,244.8,267.3,274.3,250.4,318.8,354.7,317.8,404.2,415.2,452.4
32000,Nevada,33,        Plastics and rubber products manufacturing,243.4,230.2,244.8,248.3,253.5,282.2,297,315.1,323.2,292.1,252.5,276.2
33000,New Hampshire,2,  Private industries,58784.1,59453.8,60570.1,61224.1,62333.8,64368.9,65891.2,66259.5,67818.6,69182.1,68439.9,75587
33000,New Hampshire,12,    Manufacturing,7151.8,7485.9,7282.2,7908.8,7296.7,8196.7,8575.4,8132.2,8835.3,8863,8740.7,9205.8
33000,New Hampshire,14,        Wood product manufacturing,117.2,122.5,104.1,120.3,107.7,131,142.4,141.6,125,144.4,126.6,108
33000,New Hampshire,15,        Nonmetallic mineral product manufacturing,238,237.5,236.6,239.9,213.3,207,220.3,255.9,265.3,270.7,198.7,199.8
33000,New Hampshire,16,        Primary metal manufacturing,185.6,213.4,312.8,270.9,237.7,291.2,319,238.4,250.6,316,355.6,270.9
33000,New Hampshire,17,        Fabricated metal product manufacturing,1069.9,1042.9,1159.8,1328.4,1179.3,1056,1240.4,1231.7,1194.8,1165.9,1179.4,1249.3
33000,New Hampshire,18,        Machinery manufacturing,819.8,870.9,682.1,818.8,746.4,730.2,742.1,933.3,886.1,853.9,871.6,1013.3
33000,New Hampshire,19,        Computer and electronic product manufacturing,1768.5,2120.9,2068.6,2181.7,1732.1,2477,2367.7,1808.7,2690.4,2586.6,2660.7,2601
33000,New Hampshire,20,"        Electrical equipment, appliance, and component manufacturing",471.6,416.6,435.2,568.2,574.9,791.2,773.3,713.7,702.3,644,661.6,715.1
33000,New Hampshire,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",30.4,42.1,41,36.9,104.7,92.3,97.1,95.3,102.2,125.8,111.9,146
33000,New Hampshire,22,        Other transportation equipment manufacturing,142.9,136.9,137.8,143.1,130.4,141.4,162.4,158.2,167.1,169.4,155.1,153.7
33000,New Hampshire,23,        Furniture and related product manufacturing,44.1,44.9,40.9,46.4,48.7,54.8,50.8,50,52.7,50.2,45.6,46
33000,New Hampshire,24,        Miscellaneous manufacturing,474.6,568.2,410.8,409.9,415.7,443.6,488.6,434.9,451.2,430.5,403.2,573.1
33000,New Hampshire,26,        Food and beverage and tobacco product manufacturing,511.3,529.6,471.6,548.9,594,555.8,534.5,514.7,530.7,596.7,630.7,691.9
33000,New Hampshire,27,        Textile mills and textile product mills,109.1,120.9,176.5,147.8,145.8,148.8,154.9,178,170.9,144.9,133.5,133.1
33000,New Hampshire,28,"        Apparel, leather, and allied product manufacturing",33.8,42,39.2,47.8,60.5,56.5,51.5,50,38.6,39.4,33.6,39.9
33000,New Hampshire,29,        Paper manufacturing,95.1,82,93.7,97.8,76.6,80.4,89.3,71.2,66.3,68,70.8,64.6
33000,New Hampshire,30,        Printing and related support activities,154,162.2,158.6,162.7,179.5,179.5,209.8,172.3,182.8,181,143.1,158.5
33000,New Hampshire,31,        Petroleum and coal products manufacturing,132.6,82.3,77.9,98.8,136.6,132.5,141.5,125.9,109.2,128,126.9,167.6
33000,New Hampshire,32,        Chemical manufacturing,323.1,221.2,209.8,244.9,228.9,267.2,368.6,417,422.6,498,476,484.9
33000,New Hampshire,33,        Plastics and rubber products manufacturing,485.3,439,425.4,389.6,373.6,412.2,445.7,447.6,445.7,452.9,407,408.4
34000,New Jersey,2,  Private industries,453472.4,449902,460652.4,466597.5,465338.5,474407.2,480664,482561.5,495066.3,504436.9,482111,513915.1
34000,New Jersey,12,    Manufacturing,52240.6,46656.9,43527,43524.6,45502,44002.6,48164.9,46268.1,51709.5,53894.3,52696.2,53263.8
34000,New Jersey,14,        Wood product manufacturing,149.3,144.1,132.2,129.8,105.5,129.2,146.7,156.4,137.5,158.5,146.8,152.5
34000,New Jersey,15,        Nonmetallic mineral product manufacturing,1115.5,989.5,1212.8,1179.7,1036.3,1065.9,1077.3,1089.5,1290.6,1256.1,1204.5,1265.2
34000,New Jersey,16,        Primary metal manufacturing,525.5,556.1,672.5,636.1,626.7,684.1,804.3,671.9,645.1,742.8,857,712.1
34000,New Jersey,17,        Fabricated metal product manufacturing,2101.5,2093.8,1905.2,1883.3,1815.1,1720.8,1771.6,1989.2,2141.8,2279,1792.2,1883.2
34000,New Jersey,18,        Machinery manufacturing,1708.1,1782.7,1594.5,1598.4,1515.8,1463.2,1430.3,1693.8,1702.7,1810,1631.9,1868
34000,New Jersey,19,        Computer and electronic product manufacturing,3709,4156.6,3769.1,4129.7,4159.6,4338,4641.1,5649.8,6028.9,6462.7,6087.9,6576.3
34000,New Jersey,20,"        Electrical equipment, appliance, and component manufacturing",985.2,850,878.3,982.6,867.4,1131.7,1099.8,1002.2,965.2,972.4,944.9,998.5
34000,New Jersey,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",134,189.9,211,202.1,157.5,189.4,192.8,173.5,180.9,182.1,174.3,222.8
34000,New Jersey,22,        Other transportation equipment manufacturing,291.7,321.7,303.6,390.8,327.1,361.7,414,384,378.5,368.6,327.9,403.1
34000,New Jersey,23,        Furniture and related product manufacturing,343.8,355.3,307.5,334.8,379.5,405.4,414.2,438.7,498.3,539.5,446.1,472.7
34000,New Jersey,24,        Miscellaneous manufacturing,3355.4,2884.2,2838.5,2838.8,2815.3,3434.3,3835.7,4100.3,5088.7,3837.3,3609.6,3760.8
34000,New Jersey,26,        Food and beverage and tobacco product manufacturing,4251.4,3929.1,3809,3679.6,3555.2,3655.1,3850.3,4019.3,4104.5,4305.1,4312.5,4679.8
34000,New Jersey,27,        Textile mills and textile product mills,326.2,269.6,297.8,302.3,403.9,302.7,332.9,305,263.1,320.4,301.3,309.8
34000,New Jersey,28,"        Apparel, leather, and allied product manufacturing",360.7,239,244.7,263.1,226.2,258.3,284.6,267.3,231.2,184.7,154.5,180.8
34000,New Jersey,29,        Paper manufacturing,1124,1118.6,1313.4,1153.1,1072.7,1188.8,1163.3,1062.1,1164.4,1089.5,1131.3,1073.6
34000,New Jersey,30,        Printing and related support activities,1415.6,1397.3,1468.2,1440.4,1377.5,1401.4,1403.1,1379.7,1513.4,1486.2,1242.9,1338.4
34000,New Jersey,31,        Petroleum and coal products manufacturing,4376,3405.9,4404.4,3564,6429.7,5331.4,4344.2,4104.9,8905.8,10317.2,7395.9,5655.3
34000,New Jersey,32,        Chemical manufacturing,24818.2,20526.6,16719.1,17444.6,17843.1,15862.3,19153.2,16161.9,16310.1,17753.7,19522.4,19570.1
34000,New Jersey,33,        Plastics and rubber products manufacturing,1484.9,1453.6,1445.4,1310.5,1251,1368.3,1449.7,1495,1564.9,1600.4,1625.8,1597.7
35000,New Mexico,2,  Private industries,66610.8,66571.1,66821.8,66052.8,68490.7,69455.5,68538.7,68473.1,70581,74367.7,71707.3,72674.7
35000,New Mexico,12,    Manufacturing,4475.7,3845.2,3770.2,3319.4,3703.7,4150.4,4070.5,3941.5,3983,4484.5,4090.9,4134.2
35000,New Mexico,14,        Wood product manufacturing,43.4,47.5,45.6,39.1,33.4,42.7,45.4,46.3,43.8,37.4,31.6,33.3
35000,New Mexico,15,        Nonmetallic mineral product manufacturing,151.7,133.9,174.2,169.6,185.8,185.6,207.2,179.4,159.9,140.8,152.5,160.4
35000,New Mexico,16,        Primary metal manufacturing,39.9,48.5,74,100.4,33,55,55.6,46.1,47.3,58.9,82.9,66.6
35000,New Mexico,17,        Fabricated metal product manufacturing,194.5,153.7,178.3,164.9,155.3,166.9,150.1,160.7,180.9,173.2,154.1,156.6
35000,New Mexico,18,        Machinery manufacturing,90.2,84.8,119.3,106,98.6,89.2,82.7,109.6,125,119.2,98.5,108
35000,New Mexico,19,        Computer and electronic product manufacturing,2452.9,1921.4,1563.3,1038.3,1282.6,1106,1160.7,965.4,1102.3,1241.3,1238.7,1218.7
35000,New Mexico,20,"        Electrical equipment, appliance, and component manufacturing",54.7,47.5,50,55.4,74.9,75.2,56.9,61.9,72.6,66.3,55.4,60.6
35000,New Mexico,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",43.5,90.3,98,32.9,22.2,25.9,19.1,13.3,11.7,13.9,13,16.5
35000,New Mexico,22,        Other transportation equipment manufacturing,98.6,106.1,99.2,100,107,104.9,96.7,85.4,76.2,72.3,60.8,70.4
35000,New Mexico,23,        Furniture and related product manufacturing,32.5,30.6,25.5,26.9,27.9,29.2,28.2,24.5,25.5,27.8,29.9,36
35000,New Mexico,24,        Miscellaneous manufacturing,125.3,109.9,108.5,103.1,119.6,114.3,128.4,159,149.4,118.2,126.5,143.3
35000,New Mexico,26,        Food and beverage and tobacco product manufacturing,491.5,433.6,478.3,469.6,401.5,556.1,582.6,581.6,598.8,624.7,622.3,639.7
35000,New Mexico,27,        Textile mills and textile product mills,19.8,24.9,28.9,9.8,9.9,8.4,7.5,7.6,7,7.3,7.8,8.6
35000,New Mexico,28,"        Apparel, leather, and allied product manufacturing",3.1,3.3,3.2,3.3,3.5,3.6,3.6,3.6,4.1,3.6,2.5,3.1
35000,New Mexico,29,        Paper manufacturing,76.7,70.1,67.2,73.9,77.5,87.3,97.7,79.6,69.7,76.7,90,86.7
35000,New Mexico,30,        Printing and related support activities,41.9,43.1,46.2,48.4,50.4,56,54.2,55,54.1,53.1,42.9,43.7
35000,New Mexico,31,        Petroleum and coal products manufacturing,195.1,164.4,245.6,352.8,752.1,1218.5,1093.5,1103.7,873.8,1484.7,835.5,781.4
35000,New Mexico,32,        Chemical manufacturing,225.6,248.7,283.8,349.1,259.6,275.2,221.4,269.5,330.2,306.2,316.6,327.5
35000,New Mexico,33,        Plastics and rubber products manufacturing,63.7,70.7,81.1,82.6,88.4,111.2,100.2,100.5,101.9,105.1,105.5,107.3
36000,New York,2,  Private industries,1130684.3,1134419.6,1184608.4,1183128.9,1209486.2,1231534.1,1261538.4,1274944.1,1305320.3,1346923.6,1283206.1,1362761
36000,New York,12,    Manufacturing,72915.7,66847.4,64102.3,64116.3,65393.8,67442.4,65613.7,65539.1,64071.1,68783.6,62537.6,65992.3
36000,New York,14,        Wood product manufacturing,479.6,495.3,454.2,428.2,471.3,516.6,548.4,432.9,390.4,412.7,375.8,374.4
36000,New York,15,        Nonmetallic mineral product manufacturing,1580.1,2130.8,1688.8,1708.8,2544,2345.9,2398.9,2512.2,2624.2,2667.1,2378.5,2499.4
36000,New York,16,        Primary metal manufacturing,829.2,677.7,1777,1570.5,1800.5,1581.6,1670.3,1936.9,1596.1,1713.2,1801,1628.6
36000,New York,17,        Fabricated metal product manufacturing,4222.9,4277.5,4539.1,4838.2,4778.1,4674.9,4703.1,4412,4568.9,4616.1,4195.6,4496.9
36000,New York,18,        Machinery manufacturing,5319.3,6258,5815.6,6289.9,5570.3,5878.5,5116.2,5075.3,4703.6,4909.4,4311.9,4711.6
36000,New York,19,        Computer and electronic product manufacturing,8594.3,8725.8,9733.5,10347.6,10076.1,11394.1,11001.5,10632,12051.2,11483,10127.3,10161.9
36000,New York,20,"        Electrical equipment, appliance, and component manufacturing",1589.3,1468.2,1536.1,1597.3,1435.6,1404.3,1342.5,1300.1,1445.4,1416.4,1632.6,1845.6
36000,New York,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1190.2,1347.3,1141.1,1262,1328.5,1230,1182.9,1331.3,1437.2,1394.4,1254,1599.8
36000,New York,22,        Other transportation equipment manufacturing,2265.7,2167.4,1884.8,1938.4,1966.5,1458.2,1570.5,1325.2,1160.9,1097.7,851,996
36000,New York,23,        Furniture and related product manufacturing,794.3,789.1,752.2,854.2,865.2,871.5,901.4,762.4,816,869.7,694.1,725.4
36000,New York,24,        Miscellaneous manufacturing,4484.8,3946.9,3778.6,3861.2,3634.8,3483.6,3394.7,3582.1,3460.3,3370.7,2946.2,3349.2
36000,New York,26,        Food and beverage and tobacco product manufacturing,11189.5,10439.6,9770.1,9887.5,9842.2,9938,9538.2,9706.9,9407.5,10174.6,9301.1,10192.8
36000,New York,27,        Textile mills and textile product mills,698.7,555.3,569.8,653.2,706.6,670.7,685.4,630,596.3,550.1,498.5,463.2
36000,New York,28,"        Apparel, leather, and allied product manufacturing",1895.8,1828.5,1507,1417,1738.7,1435.5,1351.3,1327.2,1147.6,936.9,564.6,662.2
36000,New York,29,        Paper manufacturing,1568.8,1529.1,1690.9,1927.5,1916,2034.9,1937.8,1693.3,1855.4,1984.9,2254.5,2245.5
36000,New York,30,        Printing and related support activities,2000.4,2089.6,1907.7,1997.2,1922.2,1915.3,1887.9,1942.5,1943.6,1913.8,1546.1,1660.2
36000,New York,31,        Petroleum and coal products manufacturing,1104.8,670.8,678.2,818.6,1030.9,1040.8,1225.3,1012.6,1005,946.7,1035.4,1190.3
36000,New York,32,        Chemical manufacturing,21639.4,15650.9,12484.1,10285.8,11389.6,12979.8,11996,12770.1,10808.4,14845.8,13348.6,13437.3
36000,New York,33,        Plastics and rubber products manufacturing,2085,1962.5,2393.2,2439.1,2392,2636.8,3387,3240.3,3504.2,3410.6,3529.9,3823.3
37000,North Carolina,2,  Private industries,372648.5,378379.8,381938.3,389919.9,400763,412805.2,421161.7,431448.3,437086.9,448249,442813.2,478036.6
37000,North Carolina,12,    Manufacturing,91367.6,91800.8,84454.5,90546.6,87725.8,90702.1,88355.9,86875.1,87196.4,86829.8,84039.1,88721
37000,North Carolina,14,        Wood product manufacturing,1049.1,1113.4,1337.4,1377.5,1269.1,1461.5,1345.2,1481.9,1412.7,1155.6,1211.2,1257.9
37000,North Carolina,15,        Nonmetallic mineral product manufacturing,1377.7,1599.8,1741.3,1689.5,1524.9,1538.2,1430.5,1694,1594.9,1606.6,1544.7,1623.1
37000,North Carolina,16,        Primary metal manufacturing,692.9,1021.2,1262.4,1208.7,1181.5,847.1,1122.2,1229.8,1157.4,1532.1,1712.5,1519.4
37000,North Carolina,17,        Fabricated metal product manufacturing,3174.6,3282.9,3357.2,3475,3369.5,3527.8,3558.6,3705.6,3944.7,3891.7,3559.9,4000.5
37000,North Carolina,18,        Machinery manufacturing,4995.3,5700.4,5096.1,5154.1,5066.6,4316.3,4218.9,5188.7,5778.1,5747.1,4810,5611
37000,North Carolina,19,        Computer and electronic product manufacturing,11402.1,6911.1,8309.2,10233,10378,11382.8,11121.2,9610.1,11599.2,12322.2,11798,12267.7
37000,North Carolina,20,"        Electrical equipment, appliance, and component manufacturing",3974.1,3840.4,3551.2,3914.9,3639.5,4200.2,3581,3918.8,3924.2,3805.6,3308.6,3761.1
37000,North Carolina,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1768.9,2773.6,2803.6,2841.4,2797.2,2622.9,2891,2890,2915.8,2792.1,2427.4,3296.1
37000,North Carolina,22,        Other transportation equipment manufacturing,1740.7,1680.9,1730.1,3408.4,4779.5,5397.3,5793.1,5837.4,5824.1,6204.7,6297.4,5983.6
37000,North Carolina,23,        Furniture and related product manufacturing,1687.1,1687.5,1751.2,1902.5,1901.5,2176.6,2188.4,2268.6,2239.3,2011.6,1820.2,1980.7
37000,North Carolina,24,        Miscellaneous manufacturing,2253,2480.3,2356.4,2004.7,2134,1967.2,1676.1,1677.8,1765.6,1433.7,1324,1564.2
37000,North Carolina,26,        Food and beverage and tobacco product manufacturing,22221.3,20629.6,19586.3,18876.4,17118.7,18024.4,17125.7,20876.9,20630.3,20767.7,20835.9,22301.7
37000,North Carolina,27,        Textile mills and textile product mills,2738.3,2154.3,2531.9,2585.5,2638.4,2418,2494.8,2411.7,2241.9,2153.9,2062.4,2244.4
37000,North Carolina,28,"        Apparel, leather, and allied product manufacturing",796.4,726.8,384.4,336.8,355.9,323.2,282.8,250.3,226.8,224.1,175.8,208.7
37000,North Carolina,29,        Paper manufacturing,1632.1,1710.5,1741.6,1777.6,1807.5,1997.7,1937.6,1809.1,1891,2136.9,2204.3,2186.4
37000,North Carolina,30,        Printing and related support activities,975.8,979.2,940.1,1005,990.5,942.1,1016,978.7,996.6,1033.2,1001.3,1130.7
37000,North Carolina,31,        Petroleum and coal products manufacturing,654.4,425.2,423.4,489.5,546,463.8,554.6,405,270.2,166.8,253.2,282.1
37000,North Carolina,32,        Chemical manufacturing,24641.9,29664.8,21788.4,24695.4,23002.8,23695.8,22658.7,17087.3,15382.2,14818.1,14865.5,14578.8
37000,North Carolina,33,        Plastics and rubber products manufacturing,3234.7,3575.2,3762.2,3591.2,3310.9,3479.4,3574.4,3505.3,3776.2,3652.3,3521.9,3689.9
38000,North Dakota,2,  Private industries,32850.8,37261.3,46768.5,48097.4,52811.2,51262.5,47555.3,48740.8,50408.9,50814.2,48110.9,48151
38000,North Dakota,12,    Manufacturing,2692.6,2866.6,3249.6,3330.1,3497.2,3523.4,3168.9,3244.2,3245.6,3501.4,3501,3842.1
38000,North Dakota,14,        Wood product manufacturing,109.2,131.7,130.8,126.7,94.1,124.1,123.5,135.6,117.8,141.7,131.1,147.1
